name,sat,problem_size,sls_size,z3_calls,interpolants_generated,merges,shiftdowns,offsets,total_time,reduction_time,augment_time,interpolation_time,solution_time
bapa/card/fol_0000063.smt2,0,7,2,17,3,0,0,0,0.22595858573913574,1.1682510375976562e-05,0.012155771255493164,0.07501506805419922,0.026237010955810547
bapa/card/fol_0000064.smt2,0,9,1,13,6,0,0,0,0.18755245208740234,0,0.005818605422973633,0.056525230407714844,0.01614236831665039
bapa/card/fol_0000065.smt2,2,-1,,,,,,,,,,,
bapa/card/fol_0000066.smt2,0,10,13,286,19,3,0,0,4.086913347244263,0.5085678100585938,0.1374502182006836,1.4764010906219482,1.8378057479858398
bapa/card/fol_0000067.smt2,0,10,14,309,17,4,1,0,4.224400997161865,0.7664484977722168,0.14352035522460938,1.3374509811401367,1.8452746868133545
bapa/card/fol_0000068.smt2,0,10,14,319,14,6,1,4,4.2180705070495605,0.8243541717529297,0.1431441307067871,1.3393332958221436,1.7859137058258057
bapa/card/fol_0000069.smt2,2,-1,,,,,,,,,,,
bapa/card/fol_0000070.smt2,2,-1,,,,,,,,,,,
bapa/card/fol_0000071.smt2,2,-1,,,,,,,,,,,
bapa/card/fol_0000072.smt2,2,-1,,,,,,,,,,,
bapa/card/fol_0000073.smt2,2,-1,,,,,,,,,,,
bapa/card/fol_0000074.smt2,1,13,12,273,19,6,1,6,3.30448579788208,0.784721851348877,0.13745427131652832,1.3854413032531738,0.8632702827453613
bapa/card/fol_0000075.smt2,2,-1,,,,,,,,,,,
bapa/card/fol_0000076.smt2,2,-1,,,,,,,,,,,
bapa/card/fol_0000077.smt2,2,-1,,,,,,,,,,,
bapa/card/fol_0000078.smt2,2,-1,,,,,,,,,,,
bapa/card/fol_0000079.smt2,1,16,10,145,8,1,0,0,3.021392583847046,0.40976834297180176,0.1299288272857666,0.710456371307373,1.6340856552124023
bapa/card/fol_0000080.smt2,1,13,19,580,21,6,1,4,8.442976713180542,2.2316699028015137,0.26006269454956055,2.4790687561035156,3.3365566730499268
bapa/card/fol_0000081.smt2,0,9,1,13,6,0,0,0,0.19455242156982422,0,0.0059278011322021484,0.056461334228515625,0.017111778259277344
bapa/card/fol_0000082.smt2,2,-1,,,,,,,,,,,
bapa/card/fol_0000083.smt2,2,-1,,,,,,,,,,,
bapa/card/fol_0000084.smt2,2,-1,,,,,,,,,,,
bapa/card/fol_0000085.smt2,0,10,19,575,20,7,1,0,7.8902812004089355,1.851853370666504,0.24477601051330566,2.2301063537597656,3.437467575073242
bapa/card/fol_0000086.smt2,0,10,12,262,17,4,1,0,3.0788586139678955,0.5243086814880371,0.11773800849914551,1.2935492992401123,1.0215556621551514
bapa/card/fol_0000087.smt2,2,-1,,,,,,,,,,,
bapa/card/fol_0000088.smt2,2,-1,,,,,,,,,,,
bapa/card/fol_0000089.smt2,2,-1,,,,,,,,,,,
bapa/card/fol_0000090.smt2,1,13,17,513,22,4,0,0,7.595012426376343,1.7968549728393555,0.229095458984375,2.2070631980895996,3.228557586669922
bapa/card/fol_0000091.smt2,0,9,1,9,2,0,0,0,0.16583251953125,0,0.005719423294067383,0.033438682556152344,0.01607966423034668
bapa/card/fol_0000092.smt2,0,13,20,626,24,5,1,3,9.751420021057129,2.141893148422241,0.2926504611968994,2.82700514793396,4.3584113121032715
bapa/card/fol_0000093.smt2,0,13,18,602,21,7,2,0,8.668567895889282,2.1335341930389404,0.23944735527038574,2.584272623062134,3.5789289474487305
bapa/card/fol_0000094.smt2,0,10,11,215,14,5,1,1,2.257573127746582,0.40671277046203613,0.10304093360900879,1.0377376079559326,0.5863683223724365
bapa/card/fol_0000095.smt2,2,-1,,,,,,,,,,,
bapa/card/fol_0000096.smt2,2,-1,,,,,,,,,,,
bapa/card/fol_0000097.smt2,2,-1,,,,,,,,,,,
bapa/card/fol_0000098.smt2,2,-1,,,,,,,,,,,
bapa/card/fol_0000099.smt2,2,-1,,,,,,,,,,,
bapa/card/fol_0000100.smt2,2,-1,,,,,,,,,,,
bapa/card/fol_0000101.smt2,2,-1,,,,,,,,,,,
bapa/card/fol_0000102.smt2,2,-1,,,,,,,,,,,
bapa/card/fol_0000103.smt2,2,-1,,,,,,,,,,,
bapa/card/fol_0000104.smt2,2,-1,,,,,,,,,,,
bapa/card/fol_0000105.smt2,2,-1,,,,,,,,,,,
bapa/card/fol_0000106.smt2,2,-1,,,,,,,,,,,
bapa/card/fol_0000107.smt2,2,-1,,,,,,,,,,,
bapa/card/fol_0000108.smt2,1,22,9,136,13,2,0,0,3.0244407653808594,0.29544782638549805,0.13983917236328125,1.0861806869506836,1.3524806499481201
bapa/card/fol_0000109.smt2,2,-1,,,,,,,,,,,
bapa/card/fol_0000110.smt2,0,10,17,452,19,7,2,1,5.952657699584961,1.219801664352417,0.19007039070129395,1.9890234470367432,2.4289181232452393
bapa/card/fol_0000111.smt2,2,-1,,,,,,,,,,,
bapa/card/fol_0000112.smt2,2,-1,,,,,,,,,,,
bapa/card/fol_0000113.smt2,2,-1,,,,,,,,,,,
bapa/card/fol_0000114.smt2,0,13,14,363,15,6,1,0,5.134901523590088,1.2762293815612793,0.16824746131896973,1.5286188125610352,2.0267412662506104
bapa/card/fol_0000115.smt2,2,-1,,,,,,,,,,,
bapa/card/fol_0000116.smt2,2,-1,,,,,,,,,,,
bapa/card/fol_0000117.smt2,2,-1,,,,,,,,,,,
bapa/card/fol_0000118.smt2,2,-1,,,,,,,,,,,
bapa/card/fol_0000119.smt2,0,13,15,320,20,1,0,0,6.4669952392578125,0.4436001777648926,0.21461820602416992,2.1270415782928467,3.550351619720459
bapa/card/fol_0000120.smt2,2,-1,,,,,,,,,,,
